Normalised City Pair,Departure Code,Arrival Code,Departure_lat,Departure_lon,Arrival_lat,Arrival_lon,lat_1,lat_2,lon_1,lon_2,lat_1_radians,lat_2_radians,lon_1_radians,lon_2_radians,distance (miles),distance (Km)
"Miami, United States Of America - Orlando-intl, United States Of America",MIA,MCO,33.4,-110.87,28.44,-81.31,33.4,28.44,-110.87,-81.31,0.582939762,0.496371462,-1.93504585,-1.419126707,1781,2866
"Chicago, United States Of America - Kansas City, United States Of America",MCI,MDW,39.3,-94.72,41.79,-87.74,39.3,41.79,-94.72,-87.74,0.685914151,0.729372834,-1.653175276,-1.531351338,405,652
"Madrid, Spain - Zurich, Switzerland",MAD,ZRH,40.5,-3.58,47.45,8.57,40.5,47.45,-3.58,8.57,0.706858094,0.828158434,-0.062482765,0.149574663,771,1241
"Amsterdam, Netherlands - London, United Kingdom",LCY,AMS,51.5,0.05,52.31,4.75,51.5,52.31,0.05,4.75,0.898844243,0.912981405,0.000872664,0.08290311,208,335
"Istanbul, Turkey - London, United Kingdom",IST,LGW,41,28.99,51.16,-0.16,41,51.16,28.99,-0.16,0.715584737,0.892910126,0.505970769,-0.002792526,1551,2496
"Albuquerque, United States Of America - Dallas, United States Of America",DFW,ABQ,32.9,-97.04,35.05,-106.63,32.9,35.05,-97.04,-106.63,0.574213119,0.611737684,-1.693666901,-1.861043916,570,917
"Dallas, United States Of America - New York, United States Of America",LGA,DFW,40.8,-73.88,32.87,-97.04,40.8,32.87,-73.88,-97.04,0.71209408,0.57368952,-1.28944879,-1.693666901,1389,2235
"Isle Of Man, United Kingdom - London, United Kingdom",IOM,LTN,54.1,-4.63,51.88,-0.37,54.1,51.88,-4.63,-0.37,0.944222788,0.905476492,-0.080808715,-0.006457716,235,377
"Brisbane, Australia - Melbourne, Australia",MEL,BNE,-37.7,144.85,-27.4,153.11,-37.7,-27.4,144.85,153.11,-0.657988893,-0.478220044,2.528108518,2.672272662,859,1382
"Philadelphia, United States Of America - Tampa, United States Of America",PHL,TPA,45.1,-89.01,27.97,-82.54,45.1,27.97,-89.01,-82.54,0.787143211,0.488168417,-1.553517012,-1.440594249,1237,1991
"Beijing, China - Guangzhou, China",PEK,CAN,40.1,116.58,23.18,113.26,40.1,23.18,116.58,113.26,0.69987678,0.404567176,2.034704114,1.976759204,1186,1909
"New York, United States Of America - Vail/eagle, United States Of America",EGE,JFK,41.3,-85.28,40.64,-73.79,41.3,40.64,-85.28,-73.79,0.720820723,0.709301554,-1.488416254,-1.287877995,601,968
"Beijing, China - Taipei, Taiwan",PEK,TPE,40.1,116.58,25.08,121.24,40.1,25.08,116.58,121.24,0.69987678,0.43772842,2.034704114,2.116036428,1073,1727
"Hong Kong, Hong Kong - Shanghai, China",PVG,HKG,31.1,121.8,22.32,113.94,31.1,22.32,121.8,113.94,0.542797203,0.38955735,2.125810269,1.988627439,777,1250
"Durban, South Africa - East London, South Africa",ELS,DUR,-33,27.83,-29.96,30.95,-33,-29.96,27.83,30.95,-0.575958447,-0.522900457,0.485724957,0.54017921,279,450
"New York, United States Of America - Toronto, Canada",JFK,YYZ,40.6,-73.79,43.68,-79.61,40.6,43.68,-73.79,-79.61,0.708603423,0.762359545,-1.287877995,-1.389456121,367,590
"Amsterdam, Netherlands - Milan, Italy",AMS,LIN,52.3,4.75,45.47,9.18,52.3,45.47,4.75,9.18,0.912806872,0.793600927,0.08290311,0.160221168,513,826
"Belo Horizonte-confins, Brazil - Sao Paulo, Brazil",CGH,CNF,-23.6,-46.66,-19.63,-43.96,-23.6,-19.63,-46.66,-43.96,-0.411897556,-0.34260801,-0.814370338,-0.767246465,325,523
"Detroit, United States Of America - Seoul, Republic Of Korea",DTW,ICN,37.3,-107.75,37.45,126.66,37.3,37.45,-107.75,126.66,0.651007578,0.653625571,-1.880591597,2.21063324,6221,10012
"Geneva, Switzerland - Larnaca, Cyprus",GVA,LCA,48.2,16.37,34.88,33.63,48.2,34.88,16.37,33.63,0.841248399,0.608770625,0.285710296,0.586954018,1278,2056
"Moscow, Russia - New York, United States Of America",JFK,DME,51.5,-0.45,55.42,37.9,51.5,55.42,-0.45,37.9,0.898844243,0.967261126,-0.007853979,0.66147955,1581,2545
"Bombay, India - Delhi, India",BOM,DEL,19.1,72.86,28.66,77.26,19.1,28.66,72.86,77.26,0.333357768,0.500211185,1.271646438,1.348440898,717,1154
"Bombay, India - London, United Kingdom",BOM,LHR,19.1,72.86,51.47,-0.45,19.1,51.47,72.86,-0.45,0.333357768,0.898320645,1.271646438,-0.007853979,4485,7218
"Seoul, Republic Of Korea - Taipei, Taiwan",TPE,ICN,25.1,121.24,37.45,126.66,25.1,37.45,121.24,126.66,0.438077486,0.653625571,2.116036428,2.21063324,912,1467
"Barcelona, Spain - London, United Kingdom",LCY,BCN,51.5,0.05,41.3,2.08,51.5,41.3,0.05,2.08,0.898844243,0.720820723,0.000872664,0.036302835,712,1146
"Boston, United States Of America - New York, United States Of America",BOS,LGA,42.2,-71,40.77,-73.88,42.2,40.77,-71,-73.88,0.736528681,0.711570482,-1.239183326,-1.28944879,179,288
"Bombay, India - Calcutta, India",BOM,CCU,19.1,72.86,22.65,88.44,19.1,22.65,72.86,88.44,0.333357768,0.395316934,1.271646438,1.543568639,1036,1667
"Bermuda, Bermuda - London, United Kingdom",BDA,LGW,32.4,-64.69,51.16,-0.16,32.4,51.16,-64.69,-0.16,0.565486475,0.892910126,-1.129053089,-0.002792526,3447,5547
"Delhi, India - Madras, India",DEL,MAA,28.7,77.26,13.05,80.23,28.7,13.05,77.26,80.23,0.500909316,0.227765386,1.348440898,1.400277158,1099,1769
"Frankfurt, Germany - Hamburg, Germany",FRA,HAM,50.1,8.56,53.64,10.01,50.1,53.64,8.56,10.01,0.874409643,0.936194276,0.149400131,0.174707396,253,406
"Brussels, Belgium - Hamburg, Germany",HAM,BRU,53.6,10.01,50.89,4.48,53.6,50.89,10.01,4.48,0.935496145,0.888197739,0.174707396,0.078190723,300,483
"Nice, France - Zurich, Switzerland",ZRH,NCE,47.5,8.57,43.67,7.21,47.5,43.67,8.57,7.21,0.829031098,0.762185012,0.149574663,0.125838194,273,439
"Cuiaba, Brazil - Sao Paulo, Brazil",CGH,CGB,-23.6,-46.66,-15.65,-56.12,-23.6,-15.65,-46.66,-56.12,-0.411897556,-0.27314393,-0.814370338,-0.979478426,825,1328
"Little Rock, United States Of America - Newark, United States Of America",LIT,EWR,33.1,-88.31,40.69,-74.18,33.1,40.69,-88.31,-74.18,0.577703776,0.710174219,-1.541299711,-1.294684776,940,1512
"Boston, United States Of America - Paris, France",CDG,BOS,49,2.54,42.21,-71,49,42.21,2.54,-71,0.855211028,0.736703214,0.044331347,-1.239183326,3448,5549
"Amsterdam, Netherlands - Zurich, Switzerland",AMS,ZRH,52.3,4.75,47.45,8.57,52.3,47.45,4.75,8.57,0.912806872,0.828158434,0.08290311,0.149574663,376,605
"Milan, Italy - Munich, Germany",MUC,MXP,48.3,11.77,45.47,9.18,48.3,45.47,11.77,9.18,0.842993727,0.793600927,0.20542518,0.160221168,231,372
"Newark, United States Of America - Raleigh/durham, United States Of America",RDU,EWR,35.9,-78.79,40.69,-74.18,35.9,40.69,-78.79,-74.18,0.626572977,0.710174219,-1.375144426,-1.294684776,415,668
"London, United Kingdom - Seoul, Republic Of Korea",ICN,LHR,37.5,126.66,51.47,-0.45,37.5,51.47,126.66,-0.45,0.654498235,0.898320645,2.21063324,-0.007853979,5516,8877
"Colombo, Sri Lanka - Hong Kong, Hong Kong",HKG,CMB,22.3,113.94,7.18,79.89,22.3,7.18,113.94,79.89,0.389208284,0.125314595,1.988627439,1.394343041,2497,4018
"Birmingham, United States Of America - Newark, United States Of America",EWR,BHM,42.9,-83.53,33.56,-86.75,42.9,33.56,-83.53,-86.75,0.748745981,0.585732288,-1.457873003,-1.514072585,669,1077
"Atlanta, United States Of America - Stockholm, Sweden",ATL,ARN,52.3,4.75,60.74,15.85,52.3,60.74,4.75,15.85,0.912806872,1.060112609,0.08290311,0.276634588,719,1157
"Edinburgh, United Kingdom - Johannesburg, South Africa",EDI,JNB,51.5,-0.45,-26.13,28.23,51.5,-26.13,-0.45,28.23,0.898844243,-0.45605437,-0.007853979,0.492706272,5646,9086
"Amsterdam, Netherlands - Gothenburg, Sweden",GOT,AMS,59.6,16.49,52.31,4.75,59.6,52.31,16.49,4.75,1.040215862,0.912981405,0.287804691,0.08290311,677,1089
"Milan, Italy - Zurich, Switzerland",ZRH,MXP,47.5,8.57,45.47,9.18,47.5,45.47,8.57,9.18,0.829031098,0.793600927,0.149574663,0.160221168,143,231
"Frankfurt, Germany - Taipei, Taiwan",TPE,FRA,25.1,121.24,50.05,8.56,25.1,50.05,121.24,8.56,0.438077486,0.873536978,2.116036428,0.149400131,5824,9373
"Los Angeles, United States Of America - Paris, France",LAX,CDG,34.1,-118.24,49.01,2.54,34.1,49.01,-118.24,2.54,0.595157062,0.855385561,-2.06367657,0.044331347,5647,9089
"London, United Kingdom - New York, United States Of America",JFK,LHR,40.6,-73.79,51.47,-0.45,40.6,51.47,-73.79,-0.45,0.708603423,0.898320645,-1.287877995,-0.007853979,3449,5550
"Amsterdam, Netherlands - Copenhagen, Denmark",AMS,CPH,52.3,4.75,55.63,12.64,52.3,55.63,4.75,12.64,0.912806872,0.970926316,0.08290311,0.220609539,395,635
"Seoul, Republic Of Korea - Tokyo, Japan",GMP,HND,37.6,126.79,35.55,139.75,37.6,35.55,126.79,139.75,0.656243564,0.620464327,2.212902167,2.439096758,733,1180
"London, United Kingdom - Madrid, Spain",STN,MAD,51.9,0.26,40.46,-3.58,51.9,40.46,0.26,-3.58,0.905825558,0.706159963,0.004537854,-0.062482765,812,1307
"Dallas, United States Of America - Minneapolis, United States Of America",MSP,DFW,44.9,-93.2,32.87,-97.04,44.9,32.87,-93.2,-97.04,0.783652554,0.57368952,-1.626646281,-1.693666901,857,1379
"Shenzhen, China - Taipei, Taiwan",SZX,TPE,22.5,113.97,25.08,121.24,22.5,25.08,113.97,121.24,0.392698941,0.43772842,1.989151037,2.116036428,493,794
"Abu Dhabi, United Arab Emirates - Kuwait, Kuwait",KWI,AUH,29.3,47.97,24.42,54.64,29.3,24.42,47.97,54.64,0.511381288,0.426209251,0.837234143,0.953647562,532,856
"Seoul, Republic Of Korea - Taipei, Taiwan",ICN,TPE,37.5,126.66,25.08,121.24,37.5,25.08,126.66,121.24,0.654498235,0.43772842,2.21063324,2.116036428,916,1475
"Honolulu - Oahu, United States Of America - Los Angeles, United States Of America",LAX,HNL,34.1,-118.24,21.34,-157.92,34.1,21.34,-118.24,-157.92,0.595157062,0.372453129,-2.06367657,-2.756222969,2566,4129
"Chicago, United States Of America - Dallas, United States Of America",ORD,DFW,41.6,-98.93,32.87,-97.04,41.6,32.87,-98.93,-97.04,0.726056709,0.57368952,-1.726653612,-1.693666901,613,986
"Paris, France - Tokyo, Japan",CDG,NRT,49,2.54,35.75,140.39,49,35.75,2.54,140.39,0.855211028,0.623954984,0.044331347,2.450266861,6042,9724
"Berlin, Germany - London, United Kingdom",LHR,TXL,51.5,-0.45,52.55,13.29,51.5,52.55,-0.45,13.29,0.898844243,0.917170194,-0.007853979,0.231954175,588,947
"Aswan, Egypt - Cairo, Egypt",ASW,CAI,24.1,32.9,30.05,31.25,24.1,30.05,32.9,31.25,0.420624199,0.524471253,0.574213119,0.545415196,424,682
"Bermuda, Bermuda - London, United Kingdom",LGW,BDA,51.2,-0.16,32.37,-64.69,51.2,32.37,-0.16,-64.69,0.893608257,0.564962877,-0.002792526,-1.129053089,3448,5549
"Cape Town, South Africa - Singapore, Singapore",CPT,SIN,-34,18.59,1.34,103.98,-34,1.34,18.59,103.98,-0.593411733,0.023387404,0.324456592,1.814792707,6013,9677
"Melbourne, Australia - Singapore, Singapore",SIN,MEL,1.3,103.98,-37.67,144.85,1.3,-37.67,103.98,144.85,0.022689272,-0.657465294,1.814792707,2.528108518,3751,6036
"Manchester, United Kingdom - Paris, France",MAN,CDG,53.4,0.1,49.01,2.54,53.4,49.01,0.1,2.54,0.932005487,0.855385561,0.001745329,0.044331347,321,517
"Shanghai, China - Taipei-sung Shan, Taiwan",TSA,SHA,25.1,121.55,31.19,121.34,25.1,31.19,121.55,121.34,0.438077486,0.544367999,2.121446947,2.117781757,421,678
"Osaka, Japan - Rome, Italy",FCO,KIX,41.9,12.5,34.43,135.24,41.9,34.43,12.5,135.24,0.731292695,0.600916647,0.218166078,2.360382436,6044,9728
"Boston, United States Of America - Salt Lake City, United States Of America",BOS,SLC,42.2,-71,40.76,-111.89,42.2,40.76,-71,-111.89,0.736528681,0.711395949,-1.239183326,-1.952848202,2101,3381
"Los Angeles, United States Of America - Sydney, Australia",LAX,SYD,34.1,-118.24,-33.92,151.23,34.1,-33.92,-118.24,151.23,0.595157062,-0.592015471,-2.06367657,2.639460484,7513,12090
"Inverness, United Kingdom - London, United Kingdom",LGW,INV,51.2,-0.16,57.54,-4.06,51.2,57.54,-0.16,-4.06,0.893608257,1.004262093,-0.002792526,-0.070860342,466,749
"Hong Kong, Hong Kong - Osaka, Japan",HKG,KIX,22.3,113.94,34.43,135.24,22.3,34.43,113.94,135.24,0.389208284,0.600916647,1.988627439,2.360382436,1539,2477
"Bangalore, India - Madras, India",BLR,MAA,12.8,77.65,13.05,80.23,12.8,13.05,77.65,80.23,0.223402064,0.227765386,1.35524768,1.400277158,175,281
"Seoul, Republic Of Korea - Tokyo, Japan",GMP,HND,37.6,126.79,35.55,139.75,37.6,35.55,126.79,139.75,0.656243564,0.620464327,2.212902167,2.439096758,733,1180
"Minneapolis, United States Of America - Washington Dc, United States Of America",MSP,DCA,44.9,-93.2,38.85,-77.04,44.9,38.85,-93.2,-77.04,0.783652554,0.678060172,-1.626646281,-1.344601175,929,1496
"Paris, France - Rome, Italy",CDG,FCO,49,2.54,41.9,12.5,49,41.9,2.54,12.5,0.855211028,0.731292695,0.044331347,0.218166078,688,1107
"Lagos, Nigeria - Manchester, United Kingdom",LOS,MAN,51.5,-0.45,53.37,0.1,51.5,53.37,-0.45,0.1,0.898844243,0.931481889,-0.007853979,0.001745329,131,211
"New York, United States Of America - Rome, Italy",JFK,FCO,40.6,-73.79,41.9,12.5,40.6,41.9,-73.79,12.5,0.708603423,0.731292695,-1.287877995,0.218166078,4281,6889
"Osaka, Japan - Seattle, United States Of America",KIX,SEA,34.4,135.24,39.9,-75.59,34.4,39.9,135.24,-75.59,0.600393048,0.696386123,2.360382436,-1.31929391,6947,11180
"Doha, Qatar - Hong Kong, Hong Kong",HKG,DOH,22.3,113.94,25.27,51.56,22.3,25.27,113.94,51.56,0.389208284,0.441044544,1.988627439,0.899891441,3918,6305
"Cape Town, South Africa - Doha, Qatar",DOH,CPT,25.3,51.56,-33.97,18.59,25.3,-33.97,51.56,18.59,0.441568143,-0.592888135,0.899891441,0.324456592,4636,7461
"Hong Kong, Hong Kong - Singapore, Singapore",HKG,SIN,22.3,113.94,1.34,103.98,22.3,1.34,113.94,103.98,0.389208284,0.023387404,1.988627439,1.814792707,1597,2570
"Detroit, United States Of America - London, United Kingdom",LHR,DTW,51.5,-0.45,37.26,-107.75,51.5,37.26,-0.45,-107.75,0.898844243,0.650309447,-0.007853979,-1.880591597,4907,7897
"Chicago, United States Of America - Frankfurt, Germany",ORD,FRA,41.6,-98.93,50.05,8.56,41.6,50.05,-98.93,8.56,0.726056709,0.873536978,-1.726653612,0.149400131,4746,7638
"Billund, Denmark - Copenhagen, Denmark",BLL,CPH,55.8,9.15,55.63,12.64,55.8,55.63,9.15,12.64,0.973893374,0.970926316,0.159697569,0.220609539,136,220
"Berne, Switzerland - London, United Kingdom",LCY,BRN,51.5,0.05,46.91,7.5,51.5,46.91,0.05,7.5,0.898844243,0.818733659,0.000872664,0.130899647,462,744
"Hamburg, Germany - Manchester, United Kingdom",MAN,HAM,53.4,0.1,53.64,10.01,53.4,53.64,0.1,10.01,0.932005487,0.936194276,0.001745329,0.174707396,408,656
"Boston, United States Of America - London, United Kingdom",LHR,BOS,51.5,-0.45,42.21,-71,51.5,42.21,-0.45,-71,0.898844243,0.736703214,-0.007853979,-1.239183326,3265,5255
"Johannesburg, South Africa - Phalaborwa, South Africa",JNB,PHW,-26.1,28.23,-23.94,31.15,-26.1,-23.94,28.23,31.15,-0.455530772,-0.417831674,0.492706272,0.543669868,236,380
"Milan, Italy - Stuttgart, Germany",STR,MXP,54.4,13.52,45.47,9.18,54.4,45.47,13.52,9.18,0.949458774,0.793600927,0.23596843,0.160221168,647,1041
"Los Angeles, United States Of America - Turin, Italy",TRN,LAX,49,2.54,34.05,-118.24,49,34.05,2.54,-118.24,0.855211028,0.594284398,0.044331347,-2.06367657,5651,9094
"Hamburg, Germany - Newark, United States Of America",HAM,EWR,53.6,10.01,40.69,-74.18,53.6,40.69,10.01,-74.18,0.935496145,0.710174219,0.174707396,-1.294684776,3820,6148
"Amsterdam, Netherlands - Frankfurt, Germany",AMS,FRA,52.3,4.75,50.05,8.56,52.3,50.05,4.75,8.56,0.912806872,0.873536978,0.08290311,0.149400131,227,365
"Houston, United States Of America - Seoul, Republic Of Korea",ICN,IAH,35.8,140.39,29.98,-95.34,35.8,29.98,140.39,-95.34,0.624827649,0.523249523,2.450266861,-1.663996314,6635,10678
"Houston, United States Of America - Tokyo, Japan",IAH,NRT,30,-95.34,35.75,140.39,30,35.75,-95.34,140.39,0.523598588,0.623954984,-1.663996314,2.450266861,6637,10680
"Johannesburg, South Africa - Nairobi, Kenya",NBO,JNB,-1.3,36.81,-26.13,28.23,-1.3,-26.13,36.81,28.23,-0.022689272,-0.45605437,0.642455468,0.492706272,1810,2913
"Kuwait, Kuwait - London, United Kingdom",LHR,KWI,51.5,-0.45,29.25,47.97,51.5,29.25,-0.45,47.97,0.898844243,0.510508624,-0.007853979,0.837234143,2907,4678
"Austin, United States Of America - London, United Kingdom",LHR,AUS,32.9,-97.04,30.2,-97.67,32.9,30.2,-97.04,-97.67,0.574213119,0.527089246,-1.693666901,-1.704662471,190,306
"Bristol, United Kingdom - Leeds/bradford, United Kingdom",BRS,LBA,51.4,-2.71,53.87,-1.66,51.4,53.87,-2.71,-1.66,0.897098915,0.940208532,-0.047298406,-0.028972455,176,284
"Sydney, Australia - Wellington, New Zealand",SYD,WLG,-33.9,151.23,-41.33,174.81,-33.9,-41.33,151.23,174.81,-0.591666405,-0.721344322,2.639460484,3.051008974,1385,2229
"Boston, United States Of America - Pittsburgh, United States Of America",PIT,BOS,48.7,-94.74,42.21,-71,48.7,42.21,-94.74,-71,0.849975042,0.736703214,-1.653524342,-1.239183326,1230,1979
"Charlotte, United States Of America - Dallas, United States Of America",CLT,DFW,35.2,-80.95,32.87,-97.04,35.2,32.87,-80.95,-97.04,0.614355677,0.57368952,-1.412843524,-1.693666901,935,1505
"London, United Kingdom - Vienna, Austria",LHR,VIE,51.5,-0.45,48.2,16.37,51.5,48.2,-0.45,16.37,0.898844243,0.841248399,-0.007853979,0.285710296,782,1259
"Kuala Lumpur, Malaysia - Tokyo, Japan",NRT,KUL,35.8,140.39,2.76,101.71,35.8,2.76,140.39,101.71,0.624827649,0.04817107,2.450266861,1.775173747,3365,5416
"Bangkok, Thailand - Tokyo, Japan",BKK,HND,13.7,100.77,35.55,139.75,13.7,35.55,100.77,139.75,0.239110022,0.620464327,1.758767658,2.439096758,2851,4588
"Frankfurt, Germany - Stockholm, Sweden",FRA,ARN,50.1,8.56,60.74,15.85,50.1,60.74,8.56,15.85,0.874409643,1.060112609,0.149400131,0.276634588,788,1269
"Paris, France - Rome, Italy",CDG,FCO,49,2.54,41.9,12.5,49,41.9,2.54,12.5,0.855211028,0.731292695,0.044331347,0.218166078,688,1107
"Dubai, United Arab Emirates - Melbourne, Australia",MEL,DXB,-37.7,144.85,25.25,55.35,-37.7,25.25,144.85,55.35,-0.657988893,0.440695479,2.528108518,0.966039396,7245,11660
"Dubai, United Arab Emirates - Sydney, Australia",DXB,SYD,25.3,55.35,-33.92,151.23,25.3,-33.92,55.35,151.23,0.441568143,-0.592015471,0.966039396,2.639460484,7496,12064
"Bogota, Colombia - Buenos Aires, Argentina",EZE,BOG,-12,-77.11,4.7,-74.14,-12,4.7,-77.11,-74.14,-0.209439435,0.082030446,-1.345822905,-1.293986645,1173,1888
"Ft. Lauderdale, United States Of America - White Plains, United States Of America",HPN,FLL,41.1,-73.7,26.07,-80.13,41.1,26.07,-73.7,-80.13,0.717330066,0.455007173,-1.286307199,-1.39853183,1103,1775
"Chicago, United States Of America - Hartford/springfield, United States Of America",ORD,BDL,41.6,-98.93,41.93,-72.68,41.6,41.93,-98.93,-72.68,0.726056709,0.731816294,-1.726653612,-1.268504847,1349,2171
"Amsterdam, Netherlands - Sao Paulo, Brazil",GRU,AMS,49,2.54,52.31,4.75,49,52.31,2.54,4.75,0.855211028,0.912981405,0.044331347,0.08290311,249,400
"Los Angeles, United States Of America - New York, United States Of America",JFK,LAX,40.6,-73.79,34.05,-118.24,40.6,34.05,-73.79,-118.24,0.708603423,0.594284398,-1.287877995,-2.06367657,2460,3959
"Lisbon, Portugal - London, United Kingdom",LIS,LHR,38.8,-9.13,51.47,-0.45,38.8,51.47,-9.13,-0.45,0.677187508,0.898320645,-0.159348504,-0.007853979,972,1564
"Kuala Lumpur, Malaysia - Tokyo, Japan",KUL,NRT,2.8,101.71,35.75,140.39,2.8,35.75,101.71,140.39,0.048869202,0.623954984,1.775173747,2.450266861,3361,5410
"Dubai, United Arab Emirates - Entebbe/kampala, Uganda",DXB,EBB,25.3,51.56,0.04,32.44,25.3,0.04,51.56,32.44,0.441568143,0.000698131,0.899891441,0.566184607,2165,3484
"Dubai, United Arab Emirates - Los Angeles, United States Of America",LAX,DXB,34.1,-118.24,25.25,55.35,34.1,25.25,-118.24,55.35,0.595157062,0.440695479,-2.06367657,0.966039396,8324,13395
"Kuala Lumpur, Malaysia - Seoul, Republic Of Korea",KUL,ICN,1.3,103.98,37.45,126.66,1.3,37.45,103.98,126.66,0.022689272,0.653625571,1.814792707,2.21063324,2887,4647
"London, United Kingdom - Lugano, Switzerland",LUG,LHR,47.5,8.57,51.47,-0.45,47.5,51.47,8.57,-0.45,0.829031098,0.898320645,0.149574663,-0.007853979,489,787
"Entebbe/kampala, Uganda - Mombasa, Kenya",EBB,MBA,-1.3,36.81,-4,39.72,-1.3,-4,36.81,39.72,-0.022689272,-0.069813145,0.642455468,0.693244531,274,442
"London, United Kingdom - Oslo, Norway",LHR,OSL,51.5,-0.45,59.91,10.75,51.5,59.91,-0.45,10.75,0.898844243,1.045626381,-0.007853979,0.187622828,725,1167
"Bombay, India - Zurich, Switzerland",ZRH,BOM,47.5,8.57,19.09,72.86,47.5,19.09,8.57,72.86,0.829031098,0.333183235,0.149574663,1.271646438,4067,6545
"London, United Kingdom - Rome, Italy",LHR,FCO,51.5,-0.45,41.9,12.5,51.5,41.9,-0.45,12.5,0.898844243,0.731292695,-0.007853979,0.218166078,902,1452
"Doha, Qatar - Paris, France",CDG,DOH,49,2.54,25.27,51.56,49,25.27,2.54,51.56,0.855211028,0.441044544,0.044331347,0.899891441,3089,4972
"Hong Kong, Hong Kong - London, United Kingdom",HKG,LHR,22.3,113.94,51.47,-0.45,22.3,51.47,113.94,-0.45,0.389208284,0.898320645,1.988627439,-0.007853979,5992,9643
"Newark, United States Of America - Seattle, United States Of America",SEA,EWR,39.9,-75.59,40.69,-74.18,39.9,40.69,-75.59,-74.18,0.696386123,0.710174219,-1.31929391,-1.294684776,92,149
"Amsterdam, Netherlands - Prague, Czech Republic",PRG,AMS,50.1,14.43,52.31,4.75,50.1,52.31,14.43,4.75,0.874409643,0.912981405,0.251850921,0.08290311,446,718
"Beijing, China - Hangzhou, China",PEK,HGH,40.1,116.58,30.33,120.23,40.1,30.33,116.58,120.23,0.69987678,0.529358173,2.034704114,2.098408609,706,1137
"London, United Kingdom - New York, United States Of America",JFK,LHR,40.6,-73.79,51.47,-0.45,40.6,51.47,-73.79,-0.45,0.708603423,0.898320645,-1.287877995,-0.007853979,3449,5550
